Order ID,Order Date,Ship Date,Shipping Days,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin %,Revenue per Unit,Discount_Level,Order Size,Is_Profitable,High_Value_Order,On_Time_Shipping,Year,Month,Quarter,Weekday
CA-2015-146255,2015-03-07,2015-03-10,3,First Class,EM-14140,Eugene Moren,Home Office,East,Technology,Phones,LG G3,587.97,3,0.0,170.5113,29.0,195.99,Low,Medium,True,True,True,2015,3,1,Saturday
CA-2017-104822,2017-10-20,2017-10-20,0,Same Day,RB-19465,Rick Bensley,Home Office,East,Office Supplies,Labels,Avery 478,24.55,5,0.0,12.0295,49.0,4.91,Low,Medium,True,False,True,2017,10,4,Friday
CA-2015-104486,2015-05-01,2015-05-06,5,Standard Class,PO-18850,Patrick O'Brill,Consumer,West,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.176,1,0.2,4.4138,36.25,12.18,Medium,Small,True,False,True,2015,5,2,Friday
CA-2015-104486,2015-05-01,2015-05-06,5,Standard Class,PO-18850,Patrick O'Brill,Consumer,West,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.0,10.4496,28.0,12.44,Low,Medium,True,False,True,2015,5,2,Friday
CA-2015-104486,2015-05-01,2015-05-06,5,Standard Class,PO-18850,Patrick O'Brill,Consumer,West,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.0,10.518,30.0,17.53,Low,Small,True,False,True,2015,5,2,Friday
CA-2017-161557,2017-09-03,2017-09-08,5,Standard Class,AG-10900,Arthur Gainer,Consumer,Central,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5,0.6,-105.69,-97.5,21.68,High,Medium,False,False,True,2017,9,3,Sunday
CA-2017-161130,2017-11-03,2017-11-08,5,Standard Class,BF-11275,Beth Fritzler,Corporate,South,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,2,0.2,27.1032,7.5,180.69,Medium,Small,True,False,True,2017,11,4,Friday
US-2015-161347,2015-09-13,2015-09-19,6,Standard Class,HG-14845,Harry Greene,Consumer,East,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,1,0.7,-2.01,-83.33,2.41,High,Small,False,False,False,2015,9,3,Sunday
US-2015-109015,2015-09-06,2015-09-12,6,Standard Class,BS-11590,Brendan Sweed,Corporate,East,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,8.39,1,0.0,2.0975,25.0,8.39,Low,Small,True,False,False,2015,9,3,Sunday
US-2015-109015,2015-09-06,2015-09-12,6,Standard Class,BS-11590,Brendan Sweed,Corporate,East,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,337.98,2,0.0,101.394,30.0,168.99,Low,Small,True,False,False,2015,9,3,Sunday
CA-2014-110611,2014-10-06,2014-10-13,7,Standard Class,JD-16015,Joy Daniels,Consumer,East,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,5,0.2,-13.637,-16.25,16.78,Medium,Medium,False,False,False,2014,10,4,Monday
CA-2017-139080,2017-01-23,2017-01-28,5,Standard Class,CS-12250,Chris Selesnick,Corporate,West,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2,6.888,35.0,3.94,Medium,Medium,True,False,True,2017,1,1,Monday
CA-2017-139080,2017-01-23,2017-01-28,5,Standard Class,CS-12250,Chris Selesnick,Corporate,West,Office Supplies,Paper,Xerox 212,25.92,4,0.0,12.4416,48.0,6.48,Low,Medium,True,False,True,2017,1,1,Monday
CA-2017-139080,2017-01-23,2017-01-28,5,Standard Class,CS-12250,Chris Selesnick,Corporate,West,Office Supplies,Paper,Xerox 192,6.48,1,0.0,3.1104,48.0,6.48,Low,Small,True,False,True,2017,1,1,Monday
CA-2017-139080,2017-01-23,2017-01-28,5,Standard Class,CS-12250,Chris Selesnick,Corporate,West,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,86.352,6,0.2,8.6352,10.0,14.39,Medium,Large,True,False,True,2017,1,1,Monday
CA-2015-115693,2015-12-10,2015-12-15,5,Standard Class,FC-14245,Frank Carlisle,Home Office,West,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764,28.0,28.15,Low,Small,True,False,True,2015,12,4,Thursday
US-2014-107993,2014-11-25,2014-11-30,5,Standard Class,SE-20110,Sanjit Engle,Consumer,West,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.016,7,0.2,8.2901,16.25,7.29,Medium,Large,True,False,True,2014,11,4,Tuesday
CA-2017-110443,2017-11-21,2017-11-25,4,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,West,Office Supplies,Binders,Vinyl Sectional Post Binders,150.8,5,0.2,56.55,37.5,30.16,Medium,Medium,True,False,True,2017,11,4,Tuesday
CA-2017-110443,2017-11-21,2017-11-25,4,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,West,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1039.992,1,0.2,103.9992,10.0,1039.99,Medium,Small,True,True,True,2017,11,4,Tuesday
CA-2017-110443,2017-11-21,2017-11-25,4,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,West,Office Supplies,Paper,Xerox 209,51.84,8,0.0,24.8832,48.0,6.48,Low,Large,True,False,True,2017,11,4,Tuesday
CA-2017-144848,2017-04-04,2017-04-05,1,First Class,DS-13030,Darrin Sayre,Home Office,East,Technology,Phones,Panasonic KX - TS880B Telephone,41.22,1,0.0,11.1294,27.0,41.22,Low,Small,True,False,True,2017,4,2,Tuesday
CA-2017-144848,2017-04-04,2017-04-05,1,First Class,DS-13030,Darrin Sayre,Home Office,East,Office Supplies,Supplies,Premier Automatic Letter Opener,240.37,1,0.0,7.2111,3.0,240.37,Low,Small,True,False,True,2017,4,2,Tuesday
CA-2017-144848,2017-04-04,2017-04-05,1,First Class,DS-13030,Darrin Sayre,Home Office,East,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,119.02,2,0.0,33.3256,28.0,59.51,Low,Small,True,False,True,2017,4,2,Tuesday
US-2017-147998,2017-05-19,2017-05-24,5,Standard Class,SA-20830,Sue Ann Reed,Consumer,West,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,133.12,5,0.2,49.92,37.5,26.62,Medium,Medium,True,False,True,2017,5,2,Friday
CA-2016-103919,2016-10-03,2016-10-07,4,Standard Class,TP-21565,Tracy Poddar,Corporate,Central,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,0.6,-29.512,-77.5,7.62,High,Medium,False,False,True,2016,10,4,Monday
CA-2016-113425,2016-11-21,2016-11-21,0,Same Day,JK-16120,Julie Kriz,Home Office,East,Furniture,Bookcases,"Hon Metal Bookcases, Putty",113.568,2,0.2,12.7764,11.25,56.78,Medium,Small,True,False,True,2016,11,4,Monday
CA-2017-143035,2017-10-03,2017-10-05,2,Second Class,CC-12430,Chuck Clark,Home Office,East,Furniture,Furnishings,Magnifier Swing Arm Lamp,83.92,4,0.0,21.8192,26.0,20.98,Low,Medium,True,False,True,2017,10,4,Tuesday
CA-2017-143035,2017-10-03,2017-10-05,2,Second Class,CC-12430,Chuck Clark,Home Office,East,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3,0.0,3.1161,47.0,2.21,Low,Medium,True,False,True,2017,10,4,Tuesday
CA-2017-143035,2017-10-03,2017-10-05,2,Second Class,CC-12430,Chuck Clark,Home Office,East,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.9546,18.0,123.99,Low,Medium,True,False,True,2017,10,4,Tuesday
CA-2014-107811,2014-04-29,2014-05-03,4,Standard Class,LA-16780,Laura Armstrong,Corporate,South,Furniture,Chairs,Global Leather Executive Chair,561.584,2,0.2,70.198,12.5,280.79,Medium,Small,True,True,True,2014,4,2,Tuesday
CA-2014-107811,2014-04-29,2014-05-03,4,Standard Class,LA-16780,Laura Armstrong,Corporate,South,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,5,0.2,-1.249,-1.25,19.98,Medium,Medium,False,False,True,2014,4,2,Tuesday
CA-2016-163216,2016-10-07,2016-10-10,3,First Class,AW-10930,Arthur Wiediger,Home Office,East,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248,35.0,2.46,Medium,Small,True,False,True,2016,10,4,Friday
US-2016-116442,2016-12-15,2016-12-22,7,Standard Class,BP-11230,Benjamin Patterson,Consumer,West,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,4.2804,29.0,7.38,Low,Small,True,False,False,2016,12,4,Thursday
CA-2017-150623,2017-04-10,2017-04-14,4,Standard Class,DB-13360,Dennis Bolton,Home Office,East,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,99.99,1,0.0,41.9958,42.0,99.99,Low,Small,True,False,True,2017,4,2,Monday
CA-2017-150623,2017-04-10,2017-04-14,4,Standard Class,DB-13360,Dennis Bolton,Home Office,East,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,286.15,5,0.0,71.5375,25.0,57.23,Low,Medium,True,False,True,2017,4,2,Monday
US-2014-163797,2014-04-08,2014-04-13,5,Standard Class,PC-19000,Pauline Chand,Home Office,West,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.792,8,0.2,-11.8256,-23.75,6.22,Medium,Large,False,False,True,2014,4,2,Tuesday
CA-2016-127236,2016-03-29,2016-04-02,4,Standard Class,TB-21595,Troy Blackwell,Consumer,East,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.975,5,0.5,-167.986,-56.0,60.0,High,Medium,False,False,True,2016,3,1,Tuesday
CA-2016-127236,2016-03-29,2016-04-02,4,Standard Class,TB-21595,Troy Blackwell,Consumer,East,Technology,Phones,Clearsounds A400,158.376,4,0.4,-36.9544,-23.33,39.59,High,Medium,False,False,True,2016,3,1,Tuesday
US-2017-104661,2017-01-15,2017-01-18,3,First Class,TB-21250,Tim Brockman,Consumer,Central,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",32.784,4,0.8,-52.4544,-160.0,8.2,High,Medium,False,False,True,2017,1,1,Sunday
US-2017-104661,2017-01-15,2017-01-18,3,First Class,TB-21250,Tim Brockman,Consumer,Central,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,14.3952,30.0,23.99,Medium,Small,True,False,True,2017,1,1,Sunday
US-2017-104661,2017-01-15,2017-01-18,3,First Class,TB-21250,Tim Brockman,Consumer,Central,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",62.592,8,0.2,13.3008,21.25,7.82,Medium,Large,True,False,True,2017,1,1,Sunday
US-2017-104661,2017-01-15,2017-01-18,3,First Class,TB-21250,Tim Brockman,Consumer,Central,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,4.276,1,0.8,-6.6278,-155.0,4.28,High,Small,False,False,True,2017,1,1,Sunday
CA-2014-134103,2014-01-30,2014-02-04,5,Standard Class,MV-18190,Mike Vittorini,Consumer,Central,Office Supplies,Paper,Xerox 1972,10.56,2,0.0,4.752,45.0,5.28,Low,Small,True,False,True,2014,1,1,Thursday
CA-2014-134103,2014-01-30,2014-02-04,5,Standard Class,MV-18190,Mike Vittorini,Consumer,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,229.94,2,0.0,6.8982,3.0,114.97,Low,Small,True,False,True,2014,1,1,Thursday
CA-2015-147529,2015-02-07,2015-02-11,4,Standard Class,DK-12835,Damala Kotsonis,Corporate,South,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,311.15,5,0.0,146.2405,47.0,62.23,Low,Medium,True,False,True,2015,2,1,Saturday
CA-2015-147529,2015-02-07,2015-02-11,4,Standard Class,DK-12835,Damala Kotsonis,Corporate,South,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.3504,49.0,6.48,Low,Small,True,False,True,2015,2,1,Saturday
CA-2016-129126,2016-12-14,2016-12-19,5,Standard Class,PK-19075,Pete Kriz,Consumer,East,Office Supplies,Paper,Strathmore Photo Frame Cards,14.62,2,0.0,6.7252,46.0,7.31,Low,Small,True,False,True,2016,12,4,Wednesday
CA-2016-129126,2016-12-14,2016-12-19,5,Standard Class,PK-19075,Pete Kriz,Consumer,East,Office Supplies,Labels,Avery 474,5.76,2,0.0,2.8224,49.0,2.88,Low,Small,True,False,True,2016,12,4,Wednesday
CA-2016-129126,2016-12-14,2016-12-19,5,Standard Class,PK-19075,Pete Kriz,Consumer,East,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",21.48,6,0.0,10.5252,49.0,3.58,Low,Large,True,False,True,2016,12,4,Wednesday
CA-2016-129126,2016-12-14,2016-12-19,5,Standard Class,PK-19075,Pete Kriz,Consumer,East,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,4,0.0,198.46,50.0,99.23,Low,Medium,True,False,True,2016,12,4,Wednesday
CA-2016-129126,2016-12-14,2016-12-19,5,Standard Class,PK-19075,Pete Kriz,Consumer,East,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,1,0.0,4.6305,27.0,17.15,Low,Small,True,False,True,2016,12,4,Wednesday
CA-2016-129126,2016-12-14,2016-12-19,5,Standard Class,PK-19075,Pete Kriz,Consumer,East,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",23.12,2,0.2,7.803,33.75,11.56,Medium,Small,True,False,True,2016,12,4,Wednesday
CA-2017-131632,2017-10-31,2017-11-04,4,Standard Class,AH-10120,Adrian Hane,Home Office,Central,Office Supplies,Art,Newell 350,5.248,2,0.2,0.5904,11.25,2.62,Medium,Small,True,False,True,2017,10,4,Tuesday
CA-2017-151981,2017-08-06,2017-08-12,6,Standard Class,GM-14455,Gary Mitchum,Home Office,East,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,5,0.0,247.485,30.0,164.99,Low,Medium,True,True,False,2017,8,3,Sunday
CA-2017-151981,2017-08-06,2017-08-12,6,Standard Class,GM-14455,Gary Mitchum,Home Office,East,Office Supplies,Labels,Avery 481,24.64,8,0.0,11.8272,48.0,3.08,Low,Large,True,False,False,2017,8,3,Sunday
CA-2017-151981,2017-08-06,2017-08-12,6,Standard Class,GM-14455,Gary Mitchum,Home Office,East,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",227.88,6,0.0,68.364,30.0,37.98,Low,Large,True,False,False,2017,8,3,Sunday
CA-2017-125472,2017-05-30,2017-05-31,1,First Class,BD-11725,Bruce Degenhardt,Consumer,South,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96,2,0.0,33.8744,14.0,120.98,Low,Small,True,False,True,2017,5,2,Tuesday
CA-2017-125472,2017-05-30,2017-05-31,1,First Class,BD-11725,Bruce Degenhardt,Consumer,South,Office Supplies,Binders,Avery Binder Labels,3.89,1,0.0,1.8672,48.0,3.89,Low,Small,True,False,True,2017,5,2,Tuesday
CA-2017-125472,2017-05-30,2017-05-31,1,First Class,BD-11725,Bruce Degenhardt,Consumer,South,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.01,3,0.0,3.0438,38.0,2.67,Low,Medium,True,False,True,2017,5,2,Tuesday
CA-2015-156328,2015-11-30,2015-12-05,5,Standard Class,RM-19375,Raymond Messe,Consumer,South,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665,11.25,59.16,Medium,Medium,True,False,True,2015,11,4,Monday
CA-2017-154074,2017-08-31,2017-09-02,2,Second Class,BW-11110,Bart Watters,Corporate,West,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.568,2,0.2,7.1196,1.25,284.78,Medium,Small,True,True,True,2017,8,3,Thursday
CA-2017-154074,2017-08-31,2017-09-02,2,Second Class,BW-11110,Bart Watters,Corporate,West,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",149.73,7,0.0,43.4217,29.0,21.39,Low,Large,True,False,True,2017,8,3,Thursday
CA-2017-161774,2017-05-14,2017-05-15,1,First Class,GT-14710,Greg Tran,Consumer,Central,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.849,-1.43,179.89,Medium,Medium,False,True,True,2017,5,2,Sunday
CA-2017-161774,2017-05-14,2017-05-15,1,First Class,GT-14710,Greg Tran,Consumer,Central,Office Supplies,Art,Newell 309,46.2,5,0.2,5.775,12.5,9.24,Medium,Medium,True,False,True,2017,5,2,Sunday
CA-2017-161774,2017-05-14,2017-05-15,1,First Class,GT-14710,Greg Tran,Consumer,Central,Office Supplies,Paper,Xerox 1936,47.952,3,0.2,16.1838,33.75,15.98,Medium,Medium,True,False,True,2017,5,2,Sunday
CA-2017-161774,2017-05-14,2017-05-15,1,First Class,GT-14710,Greg Tran,Consumer,Central,Technology,Phones,PayAnywhere Card Reader,7.992,1,0.2,0.6993,8.75,7.99,Medium,Small,True,False,True,2017,5,2,Sunday
CA-2017-161774,2017-05-14,2017-05-15,1,First Class,GT-14710,Greg Tran,Consumer,Central,Office Supplies,Paper,Xerox 1937,76.864,2,0.2,26.9024,35.0,38.43,Medium,Small,True,False,True,2017,5,2,Sunday
CA-2017-151211,2017-08-17,2017-08-23,6,Standard Class,AH-10120,Adrian Hane,Home Office,South,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93,3,0.0,48.3771,47.0,34.31,Low,Medium,True,False,False,2017,8,3,Thursday
CA-2017-151211,2017-08-17,2017-08-23,6,Standard Class,AH-10120,Adrian Hane,Home Office,South,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.816,10.0,16.36,Low,Large,True,False,False,2017,8,3,Thursday
CA-2017-142671,2017-11-10,2017-11-14,4,Second Class,DR-12940,Daniel Raglin,Home Office,South,Office Supplies,Binders,GBC VeloBinder Strips,11.52,5,0.7,-7.68,-66.67,2.3,High,Medium,False,False,True,2017,11,4,Friday
CA-2017-144750,2017-08-21,2017-08-21,0,Same Day,DL-13495,Dionis Lloyd,Corporate,West,Office Supplies,Paper,Xerox 1941,83.88,1,0.2,29.358,35.0,83.88,Medium,Small,True,False,True,2017,8,3,Monday
CA-2016-111976,2016-03-08,2016-03-12,4,Standard Class,BD-11620,Brian DeCherney,Consumer,East,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,4,0.4,-25.3344,-23.33,27.14,High,Medium,False,False,True,2016,3,1,Tuesday
CA-2016-111976,2016-03-08,2016-03-12,4,Standard Class,BD-11620,Brian DeCherney,Consumer,East,Office Supplies,Fasteners,Rubber Band Ball,5.984,2,0.2,-1.3464,-22.5,2.99,Medium,Small,False,False,True,2016,3,1,Tuesday
CA-2016-140130,2016-10-31,2016-11-05,5,Standard Class,HW-14935,Helen Wasserman,Corporate,Central,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0.0,6.1488,28.0,10.98,Low,Small,True,False,True,2016,10,4,Monday
CA-2016-140130,2016-10-31,2016-11-05,5,Standard Class,HW-14935,Helen Wasserman,Corporate,Central,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3,0.0,81.1734,22.0,122.99,Low,Medium,True,False,True,2016,10,4,Monday
CA-2016-140130,2016-10-31,2016-11-05,5,Standard Class,HW-14935,Helen Wasserman,Corporate,Central,Office Supplies,Art,Newell 31,12.39,3,0.0,3.4692,28.0,4.13,Low,Medium,True,False,True,2016,10,4,Monday
CA-2016-140130,2016-10-31,2016-11-05,5,Standard Class,HW-14935,Helen Wasserman,Corporate,Central,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0.0,9.9882,3.0,110.98,Low,Medium,True,False,True,2016,10,4,Monday
CA-2014-159121,2014-07-26,2014-08-01,6,Standard Class,JO-15145,Jack O'Briant,Corporate,West,Technology,Accessories,Memorex Micro Travel Drive 16 GB,111.93,7,0.0,34.6983,31.0,15.99,Low,Large,True,False,False,2014,7,3,Saturday
CA-2015-149650,2015-10-24,2015-10-27,3,First Class,RD-19660,Robert Dilbeck,Home Office,West,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.272,8,0.2,-73.8192,-16.25,56.78,Medium,Large,False,False,True,2015,10,4,Saturday
CA-2017-115777,2017-08-19,2017-08-24,5,Standard Class,DO-13645,Doug O'Connell,Consumer,East,Office Supplies,Paper,Xerox 200,19.44,3,0.0,9.3312,48.0,6.48,Low,Medium,True,False,True,2017,8,3,Saturday
CA-2016-143714,2016-05-23,2016-05-27,4,Standard Class,CC-12370,Christopher Conant,Consumer,East,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976,4,0.4,1119.9968,13.33,2099.99,High,Medium,True,True,True,2016,5,2,Monday
CA-2016-143714,2016-05-23,2016-05-27,4,Standard Class,CC-12370,Christopher Conant,Consumer,East,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294,1,0.7,-4.196,-66.67,6.29,High,Small,False,False,True,2016,5,2,Monday
CA-2016-143714,2016-05-23,2016-05-27,4,Standard Class,CC-12370,Christopher Conant,Consumer,East,Office Supplies,Paper,Xerox 224,10.368,2,0.2,3.6288,35.0,5.18,Medium,Small,True,False,True,2016,5,2,Monday
CA-2016-143714,2016-05-23,2016-05-27,4,Standard Class,CC-12370,Christopher Conant,Consumer,East,Technology,Phones,Avaya 5410 Digital phone,122.382,3,0.4,-24.4764,-20.0,40.79,High,Medium,False,False,True,2016,5,2,Monday
CA-2014-165764,2014-11-03,2014-11-07,4,Standard Class,SH-20395,Shahid Hopkins,Consumer,South,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,25.984,2,0.2,-1.624,-6.25,12.99,Medium,Small,False,False,True,2014,11,4,Monday
CA-2014-165764,2014-11-03,2014-11-07,4,Standard Class,SH-20395,Shahid Hopkins,Consumer,South,Furniture,Tables,Hon Racetrack Conference Tables,945.036,6,0.4,-299.2614,-31.67,157.51,High,Large,False,True,True,2014,11,4,Monday
CA-2014-165764,2014-11-03,2014-11-07,4,Standard Class,SH-20395,Shahid Hopkins,Consumer,South,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.301,7,0.7,-10.4874,-73.33,2.04,High,Large,False,False,True,2014,11,4,Monday
CA-2014-165764,2014-11-03,2014-11-07,4,Standard Class,SH-20395,Shahid Hopkins,Consumer,South,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,410.352,3,0.2,-51.294,-12.5,136.78,Medium,Medium,False,False,True,2014,11,4,Monday
CA-2015-121405,2015-03-30,2015-04-04,5,Standard Class,FC-14335,Fred Chung,Corporate,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52,5,0.2,8.526,36.25,4.7,Medium,Medium,True,False,True,2015,3,1,Monday
CA-2015-121405,2015-03-30,2015-04-04,5,Standard Class,FC-14335,Fred Chung,Corporate,Central,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572,7.5,36.19,Medium,Medium,True,False,True,2015,3,1,Monday
US-2017-116897,2017-05-27,2017-05-29,2,First Class,JG-15160,James Galang,Consumer,West,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,4,0.0,14.7,42.0,8.75,Low,Medium,True,False,True,2017,5,2,Saturday
US-2017-116897,2017-05-27,2017-05-29,2,First Class,JG-15160,James Galang,Consumer,West,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15,5,0.0,28.629,6.0,95.43,Low,Medium,True,False,True,2017,5,2,Saturday
US-2017-116897,2017-05-27,2017-05-29,2,First Class,JG-15160,James Galang,Consumer,West,Technology,Phones,Nokia Lumia 925,302.376,3,0.2,22.6782,7.5,100.79,Medium,Medium,True,False,True,2017,5,2,Saturday
US-2017-113992,2017-12-14,2017-12-19,5,Standard Class,LC-16885,Lena Creighton,Consumer,Central,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,974.988,4,0.3,-97.4988,-10.0,243.75,Medium,Medium,False,True,True,2017,12,4,Thursday
CA-2014-166891,2014-10-04,2014-10-06,2,First Class,CC-12220,Chris Cortes,Consumer,East,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.549,-1.11,117.88,Low,Medium,False,True,True,2014,10,4,Saturday
CA-2016-101161,2016-10-13,2016-10-20,7,Standard Class,BW-11110,Bart Watters,Corporate,East,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0.0,12.492,36.0,6.94,Low,Medium,True,False,False,2016,10,4,Thursday
CA-2016-101161,2016-10-13,2016-10-20,7,Standard Class,BW-11110,Bart Watters,Corporate,East,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0.0,23.9688,24.0,33.29,Low,Medium,True,False,False,2016,10,4,Thursday
CA-2016-101161,2016-10-13,2016-10-20,7,Standard Class,BW-11110,Bart Watters,Corporate,East,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,18.2112,48.0,18.97,Low,Small,True,False,False,2016,10,4,Thursday
CA-2016-101161,2016-10-13,2016-10-20,7,Standard Class,BW-11110,Bart Watters,Corporate,East,Office Supplies,Labels,Avery White Multi-Purpose Labels,24.9,5,0.0,11.454,46.0,4.98,Low,Medium,True,False,False,2016,10,4,Thursday
CA-2016-101161,2016-10-13,2016-10-20,7,Standard Class,BW-11110,Bart Watters,Corporate,East,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0.0,33.7266,41.0,27.42,Low,Medium,True,False,False,2016,10,4,Thursday
CA-2015-151785,2015-03-05,2015-03-10,5,Standard Class,JJ-15445,Jennifer Jackson,Consumer,Central,Office Supplies,Fasteners,Binder Clips by OIC,7.104,6,0.2,2.4864,35.0,1.18,Medium,Large,True,False,True,2015,3,1,Thursday
US-2017-119816,2017-03-04,2017-03-06,2,Second Class,TT-21460,Tonja Turnell,Home Office,Central,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,0.6,-77.625,-75.0,20.7,High,Medium,False,False,True,2017,3,1,Saturday
US-2017-119816,2017-03-04,2017-03-06,2,Second Class,TT-21460,Tonja Turnell,Home Office,Central,Office Supplies,Labels,Avery 497,2.464,1,0.2,0.8624,35.0,2.46,Medium,Small,True,False,True,2017,3,1,Saturday
US-2017-119816,2017-03-04,2017-03-06,2,Second Class,TT-21460,Tonja Turnell,Home Office,Central,Office Supplies,Storage,Crate-A-Files,8.72,1,0.2,0.654,7.5,8.72,Medium,Small,True,False,True,2017,3,1,Saturday
CA-2015-156510,2015-09-25,2015-09-29,4,Standard Class,EH-13990,Erica Hackney,Consumer,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76,2,0.0,5.1648,48.0,5.38,Low,Small,True,False,True,2015,9,3,Friday
CA-2015-156510,2015-09-25,2015-09-29,4,Standard Class,EH-13990,Erica Hackney,Consumer,East,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",45.68,2,0.0,21.0128,46.0,22.84,Low,Small,True,False,True,2015,9,3,Friday
